brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
51527.0,for_sale,799000.0,4.0,4.0,0.07,537226.0,Staten Island,New York,10303.0,2200.0,2008-02-21
94215.0,for_sale,760000.0,6.0,2.0,0.17,981510.0,Staten Island,New York,10302.0,4372.0,2006-01-23
100827.0,for_sale,429999.0,2.0,3.0,0.03,1530400.0,Staten Island,New York,10305.0,1144.0,1999-07-23
19559.0,for_sale,450000.0,6.0,2.0,0.09,137384.0,Roselle,New Jersey,7203.0,2400.0,1988-10-28
15370.0,for_sale,680000.0,10.0,4.0,0.1,1336077.0,Newark,New Jersey,7106.0,4973.0,2002-06-04
15023.0,for_sale,1260000.0,3.0,2.0,0.04,1638937.0,Brooklyn,New York,11228.0,1457.0,2006-01-10
109101.0,for_sale,425000.0,3.0,3.0,0.03,1272634.0,Staten Island,New York,10303.0,984.0,2005-12-20
86501.0,for_sale,649900.0,5.0,2.0,0.06,635794.0,Staten Island,New York,10304.0,1734.0,1990-11-09
51527.0,for_sale,685000.0,4.0,3.0,0.05,467124.0,Staten Island,New York,10304.0,1670.0,2003-01-24
65622.0,for_sale,428000.0,2.0,1.0,0.02,870903.0,Staten Island,New York,10305.0,1200.0,2004-08-20
79257.0,for_sale,550000.0,4.0,3.0,0.12,861795.0,Union Twp,New Jersey,7083.0,1509.0,2009-08-11
7842.0,for_sale,1398888.0,4.0,3.0,0.05,1784418.0,Brooklyn,New York,11220.0,2504.0,1997-04-11
53016.0,for_sale,499000.0,6.0,4.0,0.06,719559.0,Elizabeth City,New Jersey,7202.0,19998.0,2014-12-08
23592.0,for_sale,1300000.0,4.0,2.0,0.17,1154366.0,New York City,New York,10301.0,6900.0,1986-02-14
23592.0,for_sale,7000000.0,4.0,5.0,0.04,847206.0,New York City,New York,10013.0,4000.0,2013-05-07
23592.0,for_sale,13995000.0,6.0,5.0,0.1,1231071.0,New York City,New York,11231.0,9149.0,2013-05-13
23592.0,for_sale,5950000.0,3.0,4.0,0.1,1396135.0,New York City,New York,10007.0,3627.0,2012-09-18
30055.0,for_sale,460000.0,3.0,2.0,0.03,115185.0,Staten Island,New York,10304.0,916.0,2001-02-16
106786.0,for_sale,400000.0,4.0,2.0,0.17,136438.0,Plainfield,New Jersey,7062.0,1764.0,2010-11-22
106775.0,for_sale,1675000.0,4.0,4.0,0.16,1286198.0,Morristown,New Jersey,7960.0,3400.0,2021-08-19
23592.0,for_sale,16000000.0,7.0,12.0,0.05,716775.0,New York City,New York,10011.0,7640.0,2017-01-20
23592.0,for_sale,5988000.0,5.0,6.0,0.06,151303.0,New York City,New York,11201.0,5583.0,2016-07-26
65549.0,for_sale,3250000.0,5.0,4.0,0.66,1021702.0,New York City,New York,10280.0,2650.0,2011-07-01
23592.0,for_sale,25000000.0,6.0,11.0,0.07,1567787.0,New York City,New York,10004.0,19478.0,2004-07-12
10768.0,for_sale,1299900.0,4.0,5.0,0.19,331114.0,Bernards Twp,New Jersey,7920.0,3200.0,2019-12-11
39920.0,for_sale,424000.0,4.0,2.0,0.05,386046.0,Staten Island,New York,10301.0,1725.0,2005-12-09
65622.0,for_sale,649000.0,4.0,3.0,0.06,793353.0,Staten Island,New York,10305.0,1920.0,1993-12-20
106705.0,for_sale,1195000.0,5.0,3.0,0.44,389386.0,New Providence,New Jersey,7974.0,2934.0,2007-03-02
23592.0,for_sale,12995000.0,6.0,12.0,0.04,747957.0,New York City,New York,10011.0,7200.0,2013-07-16
23592.0,for_sale,4200000.0,6.0,5.0,0.15,1567684.0,New York City,New York,11209.0,2791.0,2009-04-14
23592.0,for_sale,4495000.0,3.0,2.0,0.11,1258699.0,New York City,New York,10011.0,2177.0,2015-10-06
23592.0,for_sale,2450000.0,2.0,2.0,0.17,296611.0,New York City,New York,10013.0,1544.0,2018-04-26
23592.0,for_sale,25000000.0,7.0,14.0,0.11,114092.0,New York City,New York,10013.0,20996.0,2014-05-09
99166.0,for_sale,2350000.0,2.0,3.0,0.42,823845.0,New York City,New York,10010.0,1328.0,2015-11-06
109101.0,for_sale,489000.0,3.0,3.0,0.05,806181.0,Staten Island,New York,10303.0,1200.0,2021-09-03
22623.0,for_sale,775000.0,4.0,3.0,0.75,92006.0,Bernards Twp,New Jersey,7920.0,2451.0,1965-04-24
88180.0,for_sale,550000.0,2.0,1.0,0.69,598594.0,New York City,New York,10280.0,639.0,2009-10-22
30522.0,for_sale,768000.0,3.0,3.0,0.05,1212230.0,Staten Island,New York,10304.0,1778.0,2017-04-26
81944.0,for_sale,1530000.0,6.0,3.0,0.05,1818169.0,Brooklyn,New York,11219.0,2000.0,2021-11-12
44045.0,for_sale,938888.0,4.0,3.0,0.11,1774230.0,Staten Island,New York,10301.0,2498.0,1995-02-09
16837.0,for_sale,699000.0,3.0,3.0,13.29,639405.0,Jersey City,New Jersey,7305.0,2260.0,2020-04-24
88180.0,for_sale,1695000.0,2.0,2.0,0.17,1313413.0,New York City,New York,10013.0,1024.0,2010-07-12
65619.0,for_sale,668000.0,3.0,2.0,0.11,1670898.0,Staten Island,New York,10305.0,1088.0,2005-10-13
30765.0,for_sale,450000.0,6.0,4.0,0.06,1403484.0,Elizabeth City,New Jersey,7206.0,19998.0,2011-04-19
106786.0,for_sale,416000.0,4.0,1.0,0.11,1466890.0,Roselle Park,New Jersey,7204.0,1267.0,2016-06-23
41435.0,for_sale,1000000.0,2.0,1.0,0.13,929007.0,Staten Island,New York,10314.0,2132.0,2021-05-26
22817.0,for_sale,1529000.0,3.0,3.0,0.06,397845.0,Brooklyn,New York,11220.0,1914.0,2020-10-06
65622.0,for_sale,1349000.0,3.0,3.0,0.04,1753227.0,Brooklyn,New York,11209.0,1560.0,2019-08-22
16719.0,for_sale,599000.0,2.0,2.0,0.44,280762.0,New York City,New York,11209.0,1150.0,2015-03-02
86501.0,for_sale,615000.0,5.0,2.0,0.06,1486052.0,Staten Island,New York,10303.0,1497.0,1991-10-25
48366.0,for_sale,359900.0,4.0,2.0,0.11,1471668.0,Roselle,New Jersey,7203.0,1524.0,2000-10-02
22611.0,for_sale,1775000.0,5.0,5.0,0.36,321582.0,Summit,New Jersey,7901.0,5696.0,2001-01-24
81286.0,for_sale,499000.0,3.0,1.0,0.1,1295478.0,Staten Island,New York,10310.0,1620.0,1996-10-11
109101.0,for_sale,959000.0,3.0,2.0,0.26,321934.0,Staten Island,New York,10301.0,2016.0,2015-05-01
106762.0,for_sale,899000.0,2.0,2.0,0.23,1010462.0,Madison,New Jersey,7940.0,1574.0,2019-06-07
88180.0,for_sale,530000.0,1.0,1.0,0.69,598603.0,New York City,New York,10280.0,634.0,2013-09-27
26215.0,for_sale,1200000.0,6.0,4.0,0.05,1079988.0,New York City,New York,11220.0,2700.0,2001-08-27
51527.0,for_sale,1488000.0,5.0,3.0,0.05,1057563.0,Brooklyn,New York,11209.0,2000.0,2011-03-08
23592.0,for_sale,4250000.0,5.0,4.0,0.04,1760758.0,New York City,New York,11201.0,3015.0,2014-06-02
102699.0,for_sale,575000.0,4.0,2.0,0.06,1312972.0,Staten Island,New York,10301.0,1364.0,2004-10-14
37119.0,for_sale,539000.0,4.0,3.0,0.06,759883.0,Staten Island,New York,10303.0,1530.0,2008-02-15
30765.0,for_sale,699000.0,6.0,2.0,0.09,1690463.0,Elizabeth City,New Jersey,7202.0,2000.0,1999-06-02
37824.0,for_sale,995000.0,5.0,3.0,0.09,66243.0,Staten Island,New York,10303.0,2785.0,2021-03-24
86501.0,for_sale,368000.0,1.0,1.0,0.02,1709028.0,Staten Island,New York,10301.0,840.0,2012-12-14
81716.0,for_sale,1380000.0,7.0,4.0,0.04,1282393.0,Brooklyn,New York,11209.0,2560.0,2015-02-24
16719.0,for_sale,925000.0,1.0,1.0,0.19,200772.0,New York City,New York,10006.0,715.0,2007-01-16
81944.0,for_sale,1678888.0,8.0,5.0,0.05,182243.0,Brooklyn,New York,11219.0,2000.0,2018-02-27
36563.0,for_sale,3100000.0,3.0,2.0,0.05,870324.0,New York City,New York,10038.0,2025.0,2000-10-11
78967.0,for_sale,635000.0,3.0,3.0,0.81,1256985.0,Long Hill Township,New Jersey,7980.0,2200.0,2017-07-17
4916.0,for_sale,1050000.0,3.0,4.0,0.14,389457.0,Staten Island,New York,10301.0,4773.0,1988-08-15
47919.0,for_sale,624900.0,3.0,3.0,0.09,1377455.0,Staten Island,New York,10304.0,1767.0,2007-04-09
4916.0,for_sale,699000.0,4.0,3.0,0.08,1531034.0,Staten Island,New York,10301.0,1672.0,2012-02-03
65622.0,for_sale,1380000.0,3.0,2.0,0.05,60846.0,Brooklyn,New York,11219.0,2120.0,1985-08-01
57737.0,for_sale,868000.0,1.0,1.0,0.22,1762090.0,New York City,New York,10038.0,845.0,2010-03-10
4916.0,for_sale,648800.0,3.0,4.0,0.09,371216.0,Staten Island,New York,10301.0,1623.0,2013-05-22
22611.0,for_sale,1099000.0,5.0,3.0,0.34,764226.0,Berkeley Heights Twp,New Jersey,7922.0,2869.0,2013-06-28
82523.0,for_sale,1190000.0,3.0,2.0,0.05,154827.0,Brooklyn,New York,11228.0,1344.0,2018-12-26
53016.0,for_sale,3650000.0,6.0,7.0,0.46,1053819.0,Summit,New Jersey,7901.0,7612.0,2008-07-07
7844.0,for_sale,4300000.0,4.0,4.0,0.11,1726573.0,Brooklyn,New York,11228.0,2912.0,2007-08-10
71346.0,for_sale,244900.0,1.0,1.0,0.01,321477.0,Bernards Twp,New Jersey,7920.0,750.0,2021-06-29
51527.0,for_sale,925000.0,3.0,1.0,0.02,303013.0,Brooklyn,New York,11220.0,1260.0,1991-12-13
23914.0,for_sale,1600000.0,5.0,5.0,0.34,437662.0,Staten Island,New York,10310.0,4733.0,1985-02-01
81716.0,for_sale,1649000.0,4.0,3.0,0.05,57071.0,Brooklyn,New York,11209.0,2280.0,2015-08-27
81716.0,for_sale,1599000.0,4.0,3.0,0.04,590780.0,Brooklyn,New York,11232.0,1980.0,1994-12-06
24394.0,for_sale,529999.0,3.0,2.0,0.09,1072734.0,Staten Island,New York,10303.0,1280.0,2021-08-27
39920.0,for_sale,499000.0,3.0,3.0,0.04,1635511.0,Staten Island,New York,10310.0,1360.0,2016-01-21
15965.0,for_sale,459000.0,3.0,2.0,0.04,735061.0,Staten Island,New York,10304.0,910.0,2002-08-21
39920.0,for_sale,649900.0,3.0,2.0,0.04,1230054.0,Staten Island,New York,10303.0,1260.0,2003-12-09
38583.0,for_sale,399000.0,2.0,2.0,0.03,680777.0,Staten Island,New York,10301.0,1145.0,2004-04-28
81944.0,for_sale,448000.0,3.0,2.0,0.04,1170449.0,Staten Island,New York,10303.0,1440.0,2002-04-11
29744.0,for_sale,489000.0,3.0,2.0,0.07,221333.0,Staten Island,New York,10301.0,1600.0,1989-11-24
88263.0,for_sale,399000.0,3.0,2.0,0.03,985345.0,Staten Island,New York,10302.0,1064.0,1997-11-07
10768.0,for_sale,929000.0,4.0,3.0,0.46,1141069.0,New Providence,New Jersey,7974.0,2684.0,2018-01-09
16052.0,for_sale,285000.0,3.0,2.0,0.06,1707523.0,Elizabeth City,New Jersey,7201.0,1360.0,2005-09-20
78707.0,for_sale,410000.0,3.0,2.0,0.23,1817616.0,Plainfield,New Jersey,7062.0,1134.0,2000-11-06
30522.0,for_sale,1699999.0,8.0,6.0,0.05,149968.0,Brooklyn,New York,11219.0,2500.0,2017-03-07
65622.0,for_sale,1188000.0,3.0,2.0,0.05,1312707.0,Brooklyn,New York,11209.0,1350.0,1996-01-24
51477.0,for_sale,950000.0,4.0,4.0,0.15,1708450.0,Madison,New Jersey,7940.0,19998.0,2004-07-08
53411.0,for_sale,392999.0,2.0,2.0,0.06,697109.0,Staten Island,New York,10303.0,1056.0,1993-04-21
88282.0,for_sale,999999.0,5.0,3.0,0.56,175640.0,Mountainside,New Jersey,7092.0,3200.0,2009-03-25
100827.0,for_sale,788888.0,3.0,3.0,0.1,1394022.0,Staten Island,New York,10301.0,1300.0,2013-09-05
23592.0,for_sale,1100000.0,4.0,3.0,0.05,1201939.0,New York City,New York,11209.0,2035.0,2008-09-11
21993.0,for_sale,1200000.0,8.0,4.0,0.11,115753.0,Staten Island,New York,10305.0,3525.0,2000-03-01
88282.0,for_sale,1588000.0,6.0,6.0,1.19,523737.0,Warren Twp,New Jersey,7059.0,6675.0,1998-07-10
57697.0,for_sale,9950000.0,22.0,15.0,0.06,982010.0,New York City,New York,10011.0,7315.0,2012-01-31
65622.0,for_sale,1688000.0,5.0,4.0,0.06,1803986.0,Brooklyn,New York,11228.0,2480.0,1989-12-22
109198.0,for_sale,120000.0,3.0,1.0,0.11,641939.0,Roselle,New Jersey,7203.0,829.0,2013-10-07
80164.0,for_sale,390000.0,3.0,3.0,0.03,458265.0,Staten Island,New York,10304.0,1408.0,1992-12-01
13993.0,for_sale,1018000.0,4.0,2.0,0.04,971946.0,Brooklyn,New York,11209.0,1824.0,2001-11-14
22818.0,for_sale,1288888.0,3.0,2.0,0.07,827887.0,Brooklyn,New York,11209.0,1995.0,1988-07-12
22611.0,for_sale,625000.0,3.0,3.0,0.23,822182.0,New Providence,New Jersey,7974.0,2833.0,2020-05-07
45949.0,for_sale,589900.0,2.0,3.0,0.03,1667457.0,Morris Twp,New Jersey,7960.0,1848.0,2000-06-22
23914.0,for_sale,1750000.0,4.0,6.0,0.19,1653547.0,Staten Island,New York,10301.0,5106.0,2005-03-11
53016.0,for_sale,2195000.0,7.0,6.0,0.6,601464.0,Summit,New Jersey,7901.0,5344.0,2021-12-13
28144.0,for_sale,648900.0,3.0,3.0,0.41,1089074.0,Berkeley Heights,New Jersey,7922.0,1456.0,1994-03-07
23592.0,for_sale,19000000.0,4.0,5.0,0.05,524500.0,New York City,New York,10011.0,6000.0,2015-06-09
65622.0,for_sale,699999.0,3.0,5.0,0.03,562995.0,Staten Island,New York,10305.0,1232.0,2018-08-22
41414.0,for_sale,680000.0,5.0,3.0,0.99,1335430.0,Long Hill Township,New Jersey,7946.0,2196.0,2020-08-13
16929.0,for_sale,14500000.0,4.0,5.0,0.53,1521889.0,New York City,New York,10011.0,4535.0,2017-02-23
30522.0,for_sale,599999.0,3.0,3.0,0.05,1076402.0,Staten Island,New York,10314.0,1200.0,2002-12-16
15965.0,for_sale,575000.0,3.0,3.0,0.05,913736.0,Staten Island,New York,10310.0,1274.0,2019-02-27
81944.0,for_sale,550000.0,4.0,2.0,0.1,1051923.0,Staten Island,New York,10303.0,1582.0,2010-02-17
53016.0,for_sale,1395000.0,4.0,4.0,0.3,893078.0,Chatham,New Jersey,7928.0,2917.0,2004-09-01
21993.0,for_sale,769998.0,4.0,3.0,0.21,654463.0,Staten Island,New York,10303.0,3052.0,1998-11-27
24394.0,for_sale,519999.0,3.0,3.0,0.04,1245257.0,Staten Island,New York,10303.0,1120.0,2021-11-12
43365.0,for_sale,625000.0,4.0,2.0,0.1,1053658.0,Staten Island,New York,10310.0,1344.0,1996-01-22
6352.0,for_sale,1780000.0,5.0,2.0,0.07,991004.0,Brooklyn,New York,11209.0,1995.0,1993-08-18
86501.0,for_sale,480000.0,3.0,2.0,0.08,1784685.0,Staten Island,New York,10303.0,1332.0,1996-07-09
79747.0,for_sale,1359900.0,6.0,5.0,0.54,1594627.0,Berkeley Heights Twp,New Jersey,7922.0,4000.0,2017-08-10
30765.0,for_sale,210000.0,3.0,1.0,0.08,1163401.0,Roselle,New Jersey,7203.0,1228.0,2019-04-30
57737.0,for_sale,1000000.0,1.0,1.0,0.33,230692.0,New York City,New York,10006.0,732.0,2014-03-07
53411.0,for_sale,528000.0,2.0,2.0,0.13,15291.0,Staten Island,New York,10302.0,1152.0,2006-02-10
41435.0,for_sale,599900.0,4.0,2.0,0.05,219532.0,Staten Island,New York,10305.0,1560.0,1996-01-23
106769.0,for_sale,649000.0,3.0,3.0,0.52,349566.0,Morristown,New Jersey,7960.0,1838.0,2017-03-02
86501.0,for_sale,699000.0,3.0,2.0,0.03,1739353.0,Staten Island,New York,10305.0,1480.0,2014-10-09
81716.0,for_sale,1550000.0,5.0,3.0,0.02,1509474.0,Brooklyn,New York,11232.0,1350.0,1983-01-01
16929.0,for_sale,1750000.0,1.0,2.0,0.23,419997.0,New York City,New York,10011.0,697.0,2016-10-25
10768.0,for_sale,629900.0,6.0,2.0,0.06,1491048.0,Jersey City,New Jersey,7304.0,19998.0,1987-06-19
86501.0,for_sale,729000.0,9.0,3.0,0.06,1370133.0,Staten Island,New York,10301.0,1920.0,2018-10-10
16837.0,for_sale,899000.0,3.0,4.0,0.07,1484248.0,Jersey City,New Jersey,7302.0,2204.0,2019-05-22
84349.0,for_sale,985000.0,5.0,3.0,0.12,1554014.0,Staten Island,New York,10305.0,2866.0,2018-09-12
88180.0,for_sale,1125000.0,2.0,2.0,1.04,654050.0,New York City,New York,10280.0,1004.0,2004-03-31
85101.0,for_sale,2550000.0,8.0,5.0,0.05,1215649.0,Brooklyn,New York,11232.0,3300.0,2002-05-07
26037.0,for_sale,399999.0,4.0,1.0,0.18,1417097.0,Roselle,New Jersey,7203.0,1632.0,2020-08-31
66994.0,for_sale,639000.0,3.0,2.0,0.06,1286057.0,Staten Island,New York,10310.0,2007.0,2007-10-02
1674.0,for_sale,419900.0,3.0,2.0,0.06,807687.0,Elizabeth City,New Jersey,7206.0,19998.0,2018-09-14
73179.0,for_sale,1299000.0,3.0,2.0,0.03,1416917.0,Brooklyn,New York,11209.0,1842.0,2000-08-18
81286.0,for_sale,750000.0,3.0,3.0,0.23,783218.0,Staten Island,New York,10310.0,1251.0,2007-08-28
7844.0,for_sale,2149999.0,9.0,3.0,0.06,1822356.0,Brooklyn,New York,11219.0,2814.0,1982-02-01
109101.0,for_sale,279000.0,2.0,1.0,0.03,1072239.0,Staten Island,New York,10303.0,1000.0,2005-09-21
65622.0,for_sale,1080000.0,3.0,2.0,0.06,64425.0,Brooklyn,New York,11228.0,1615.0,2013-07-05
81944.0,for_sale,1049000.0,3.0,4.0,0.04,1639958.0,Brooklyn,New York,11228.0,1660.0,2016-10-19
22611.0,for_sale,1250000.0,3.0,4.0,0.22,481923.0,Chatham Township,New Jersey,7928.0,2428.0,2015-03-23
69313.0,for_sale,800000.0,3.0,2.0,0.06,1259866.0,Jersey City,New Jersey,7306.0,1178.0,2021-04-21
86501.0,for_sale,2350000.0,10.0,5.0,0.3,652403.0,Staten Island,New York,10304.0,6588.0,2005-01-19
60365.0,for_sale,1800000.0,4.0,3.0,0.05,1587211.0,Brooklyn,New York,11209.0,2959.0,1987-01-15
86501.0,for_sale,250000.0,3.0,3.0,0.06,764139.0,Staten Island,New York,10304.0,1440.0,2005-03-03
62482.0,for_sale,509000.0,3.0,2.0,0.12,920564.0,Staten Island,New York,10301.0,1296.0,2005-05-26
52665.0,for_sale,124999.0,2.0,1.0,0.02,442217.0,Roselle,New Jersey,7203.0,756.0,2014-09-26
88263.0,for_sale,499999.0,3.0,1.0,0.09,1138761.0,Staten Island,New York,10302.0,1470.0,2017-09-01
52665.0,for_sale,300000.0,3.0,3.0,0.11,1398430.0,Roselle,New Jersey,7203.0,1262.0,2020-11-05
22611.0,for_sale,649000.0,4.0,3.0,0.31,885767.0,Berkeley Heights Twp,New Jersey,7922.0,2000.0,2019-06-06
7842.0,for_sale,998000.0,3.0,2.0,0.04,1220465.0,Brooklyn,New York,11209.0,1680.0,1988-04-14
100827.0,for_sale,799999.0,4.0,3.0,0.14,35794.0,Staten Island,New York,10301.0,1418.0,2011-11-23
7842.0,for_sale,838000.0,2.0,1.0,0.02,1796291.0,Brooklyn,New York,11209.0,910.0,1999-03-02
110122.0,for_sale,526900.0,4.0,3.0,0.57,1822427.0,Mountainside,New Jersey,7092.0,2592.0,1989-05-10
43365.0,for_sale,489999.0,3.0,4.0,0.06,680740.0,Staten Island,New York,10303.0,1200.0,2004-02-25
23914.0,for_sale,1449000.0,7.0,4.0,0.17,762015.0,Staten Island,New York,10304.0,3607.0,2015-04-07
88180.0,for_sale,550000.0,1.0,1.0,0.69,598597.0,New York City,New York,10280.0,634.0,2017-09-15
86501.0,for_sale,649000.0,2.0,1.0,0.06,1499580.0,Staten Island,New York,10304.0,1320.0,2018-09-14
102436.0,for_sale,2199000.0,4.0,5.0,0.49,1088319.0,Madison,New Jersey,7940.0,3614.0,2015-01-20
30522.0,for_sale,525000.0,3.0,3.0,0.03,785948.0,Staten Island,New York,10304.0,910.0,2003-01-29
23592.0,for_sale,3800000.0,3.0,2.0,0.04,1197896.0,New York City,New York,10011.0,1832.0,2018-01-02
66994.0,for_sale,614900.0,3.0,2.0,0.12,438075.0,Staten Island,New York,10302.0,1540.0,2007-05-22
69313.0,for_sale,375000.0,1.0,1.0,0.07,1142616.0,Jersey City,New Jersey,7306.0,490.0,2017-10-17
86501.0,for_sale,350000.0,2.0,1.0,0.08,695483.0,Staten Island,New York,10303.0,1069.0,2005-07-27
80074.0,for_sale,549000.0,2.0,2.0,0.03,931826.0,Staten Island,New York,10303.0,1735.0,2015-08-26
7842.0,for_sale,2395000.0,5.0,5.0,0.05,504793.0,Brooklyn,New York,11215.0,2500.0,2004-06-07
86501.0,for_sale,739999.0,3.0,2.0,0.07,696038.0,Staten Island,New York,10314.0,1408.0,2013-02-26
39920.0,for_sale,429000.0,3.0,2.0,0.03,1335567.0,Staten Island,New York,10303.0,1040.0,2000-03-23
100827.0,for_sale,599000.0,4.0,2.0,0.07,1032881.0,Staten Island,New York,10303.0,1920.0,2015-09-08
68666.0,for_sale,519900.0,3.0,2.0,0.23,821436.0,New Providence,New Jersey,7974.0,1562.0,2022-02-18
75836.0,for_sale,430000.0,4.0,2.0,0.17,55004.0,Elizabeth City,New Jersey,7201.0,7623.0,1997-02-05
41414.0,for_sale,799000.0,4.0,3.0,0.23,1499273.0,Summit,New Jersey,7901.0,1525.0,2016-03-03
16419.0,for_sale,1699000.0,5.0,4.0,0.37,1228873.0,Summit,New Jersey,7901.0,3234.0,2018-11-02
45173.0,for_sale,1299000.0,3.0,1.0,0.05,1270499.0,Brooklyn,New York,11209.0,1683.0,2006-11-14
11288.0,for_sale,429000.0,2.0,2.0,0.03,14205.0,Staten Island,New York,10303.0,1080.0,2013-03-06
16852.0,for_sale,595000.0,3.0,2.0,0.05,684246.0,Staten Island,New York,10314.0,1350.0,1995-05-17
45157.0,for_sale,599000.0,3.0,2.0,0.14,1245682.0,Staten Island,New York,10310.0,1020.0,2005-11-15
10768.0,for_sale,875000.0,4.0,3.0,0.35,581152.0,New Providence,New Jersey,7974.0,2413.0,2017-05-19
53016.0,for_sale,699000.0,3.0,2.0,0.19,113266.0,New Providence,New Jersey,7974.0,1524.0,2017-09-15
53221.0,for_sale,723888.0,4.0,3.0,0.06,1406757.0,Staten Island,New York,10314.0,2160.0,2002-03-04
7872.0,for_sale,2488888.0,5.0,4.0,0.05,1007403.0,Brooklyn,New York,11220.0,2880.0,2012-07-05
16838.0,for_sale,448800.0,4.0,3.0,0.2,1782588.0,Roselle,New Jersey,7203.0,1760.0,2021-08-19
22817.0,for_sale,2800000.0,7.0,7.0,0.05,1716146.0,Brooklyn,New York,11220.0,3600.0,1991-07-31
22611.0,for_sale,985000.0,6.0,6.0,0.53,1067000.0,South Orange Village Township,New Jersey,7079.0,5000.0,2005-04-19
50073.0,for_sale,515000.0,3.0,3.0,0.06,1725372.0,Staten Island,New York,10302.0,1500.0,2003-01-24
7449.0,for_sale,748000.0,4.0,3.0,0.11,1239844.0,Staten Island,New York,10310.0,1820.0,1986-06-27
78152.0,for_sale,349000.0,4.0,2.0,0.11,1170182.0,Irvington,New Jersey,7111.0,19998.0,2019-05-29
65622.0,for_sale,1388000.0,8.0,4.0,0.05,1199786.0,Brooklyn,New York,11220.0,2492.0,2019-08-23
81716.0,for_sale,1450000.0,5.0,3.0,0.07,97238.0,Brooklyn,New York,11228.0,1940.0,2014-08-01
10768.0,for_sale,509200.0,4.0,3.0,0.05,1246003.0,Newark,New Jersey,7105.0,1998.0,2019-08-20
86501.0,for_sale,495000.0,3.0,1.0,0.09,366087.0,Staten Island,New York,10301.0,1624.0,1995-05-11
41435.0,for_sale,799000.0,6.0,2.0,0.11,1831985.0,Staten Island,New York,10301.0,4876.0,1990-04-05
81944.0,for_sale,585000.0,3.0,3.0,0.09,955057.0,Staten Island,New York,10303.0,1200.0,2022-02-09
53411.0,for_sale,825000.0,3.0,3.0,0.21,1774465.0,Staten Island,New York,10314.0,1950.0,1998-08-06
28408.0,for_sale,469000.0,3.0,2.0,0.03,1072003.0,Staten Island,New York,10314.0,1180.0,2016-09-13
100827.0,for_sale,739000.0,3.0,2.0,0.1,1032777.0,Staten Island,New York,10302.0,2093.0,2018-05-14
53016.0,for_sale,799000.0,3.0,3.0,0.46,1238326.0,Mountainside,New Jersey,7092.0,3004.0,2014-12-23
15023.0,for_sale,964888.0,4.0,3.0,0.11,699167.0,Staten Island,New York,10314.0,2318.0,2000-04-28
65622.0,for_sale,2200000.0,3.0,3.0,0.09,183907.0,Brooklyn,New York,11228.0,2664.0,1993-08-17
32109.0,for_sale,574999.0,4.0,3.0,0.07,694840.0,Staten Island,New York,10310.0,1644.0,2021-11-15
88282.0,for_sale,849000.0,3.0,3.0,1.63,340091.0,Mountainside,New Jersey,7092.0,3400.0,1997-11-07
81286.0,for_sale,625888.0,3.0,3.0,0.08,82133.0,Staten Island,New York,10310.0,1636.0,2016-08-18
19756.0,for_sale,1200000.0,6.0,3.0,0.04,1366578.0,Brooklyn,New York,11232.0,1786.0,2015-04-29
70052.0,for_sale,699000.0,3.0,2.0,0.14,1285231.0,Staten Island,New York,10302.0,972.0,2017-01-30
11288.0,for_sale,779000.0,3.0,2.0,0.11,398630.0,Staten Island,New York,10304.0,1352.0,2021-11-24
79924.0,for_sale,599999.0,3.0,2.0,0.05,1085662.0,Staten Island,New York,10314.0,1500.0,1997-08-04
86501.0,for_sale,575000.0,3.0,4.0,0.04,1105944.0,Staten Island,New York,10302.0,1710.0,2005-07-08
106829.0,for_sale,159000.0,1.0,1.0,0.01,571563.0,Roselle,New Jersey,7203.0,594.0,2019-04-10
76686.0,for_sale,399000.0,3.0,3.0,0.02,1259661.0,Staten Island,New York,10302.0,1080.0,2010-08-17
76686.0,for_sale,399000.0,3.0,3.0,0.02,1192487.0,Staten Island,New York,10302.0,1080.0,2010-07-06
82014.0,for_sale,1200000.0,3.0,2.0,0.05,113043.0,Brooklyn,New York,11209.0,1650.0,2001-09-19
66994.0,for_sale,624990.0,3.0,2.0,0.06,536881.0,Staten Island,New York,10314.0,1296.0,1992-02-20
21993.0,for_sale,569000.0,2.0,2.0,0.83,418967.0,Staten Island,New York,10301.0,1122.0,2008-07-09
106841.0,for_sale,1699900.0,6.0,7.0,0.3,1468660.0,Westfield,New Jersey,7090.0,3600.0,2020-12-16
81716.0,for_sale,1349000.0,5.0,2.0,0.04,761456.0,Brooklyn,New York,11220.0,1968.0,2006-08-04
86501.0,for_sale,579900.0,4.0,2.0,0.06,1619919.0,Staten Island,New York,10314.0,1700.0,2006-02-08
29781.0,for_sale,1080000.0,2.0,1.0,0.07,1409752.0,Brooklyn,New York,11220.0,700.0,2019-01-30
65619.0,for_sale,365000.0,3.0,2.0,0.06,1193287.0,Staten Island,New York,10304.0,720.0,2010-08-16
46028.0,for_sale,425000.0,4.0,2.0,0.06,1825863.0,Staten Island,New York,10302.0,2078.0,2005-10-14
16295.0,for_sale,799000.0,4.0,3.0,0.07,713479.0,Staten Island,New York,10301.0,2080.0,1991-10-23
76132.0,for_sale,975000.0,3.0,4.0,0.14,1369700.0,Staten Island,New York,10314.0,2058.0,1988-11-03
23620.0,for_sale,400000.0,2.0,2.0,0.1,1407696.0,Staten Island,New York,10303.0,1234.0,2005-12-16
